0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,class
247.73864315439855,12.60045389236274,-5170.25405248405,1.278656653986051,1.999890154103725,7.3257160096281355,8.627370962455627,64.01608757259082,86.89897266371847,118.26926800073282,77.32746047461411,3.923543326441997,2829.472683603279,4.60368334999091,36.18566118017661,607.5408746814697,2.7121943162149282,15.822859715862888,0.992946888046146,2.752466279793739,0.4653414848383642,3.3306019612253324,0.819831498914157,2.3794460676590745,36.71812725611659,-85.03659501399424,13.83834100624728,18.812360956959466,71.42967603864227,1.9731277765629875,0.12188743245859916,0.21087286371368139,0.2883607564428324,0.09421620972763028,0.028367940765543893,4.507936461944765,1.0918243746630079,2.7222809087145046,13.98292793345146,1011.3966154326814,9.368414429759838,20.88196177947259,7.456110346353582,16.787890606448606,535.6503835907986,2.2135457474164553,-0.045302634520895335,0.08156912147770459,11.777504783650201,0.009747268360327913,0.01517686612071528,0.010042985793144448,171.73853676212767,1.0
526.8567808206783,12.449084219159607,-5517.347290447959,1.2763482954648877,1.9942947744353492,7.3330471489817475,8.766179202760133,63.95632804846412,86.83831683705824,117.96525585738387,77.3722554720496,2.763509303773864,2872.211999444754,4.676761768585552,32.40461142660153,615.1729453690482,4.05371177378153,15.941945808959176,1.3522970665293312,2.8515547117730256,0.6354522105138645,3.162686318586456,0.7431986304705305,2.29840114648314,38.037536740368196,23.013049839760328,8.992584489083177,20.06484658050001,144.94781261624587,2.4413923616968813,0.11559196073686767,0.18914569005928655,0.31486447813759244,0.07073766554960309,0.016525844890831774,10.05156342707791,0.9166487571832931,2.5897889378732075,39.610951351249014,182.97187740589612,6.203486289951857,0.0,7.26060973685767,29.49829484994719,529.5975423990167,2.2847368471315304,0.7660778901553442,0.15866418045172073,24.07978619794197,0.011843367586108374,0.020355858256165565,0.005178993594956119,85.19683425299019,1.0
176.4750382902559,12.348535983039913,-6394.484908665258,1.0636299917800764,1.906177472972072,5.685667968160786,8.97144654488701,64.24030807209806,88.00745722971243,119.22919805193327,75.47138324926118,3.167338094060839,2862.509600657594,4.671496398147919,19.730640179556172,628.7118747220129,3.6538629048570486,15.805915514213174,1.123965437632662,2.7100435481333482,0.6130350693719584,3.1629001531610235,0.7626386787697159,2.354164278008074,38.071319860677626,-172.3819805904771,7.215711203229619,17.701642888770913,262.8110495366518,2.7412839259624686,0.14474404759229179,0.23102048391809252,0.26364622877179755,0.08180281870811978,0.03241869431056723,4.790238497673475,1.1649828191576177,2.4320139856536356,40.92136310987246,-306.58853644682887,4.991579293565513,0.0,9.069772721288569,17.72753307458688,534.953314442086,2.1459210459899394,1.0188750003381817,0.09689897089940551,14.492639532072257,0.015687580634286342,0.02298847921088734,0.005220230415782253,98.90155761934625,1.0
21.34587751005475,12.53423042379043,-5443.8456501752435,1.3128401726739691,2.028043783038334,7.56843764451916,8.656333786335885,64.10247979175173,84.88903579487489,118.59857550388169,18.840656420959924,5.228581955165964,2934.10058657174,4.5895652263848135,25.242793197997074,626.3012734983573,2.9998339811976065,15.945779081270533,0.9070389955341571,3.054393712588506,0.49599064782768815,3.2617290977582982,0.8093401436947716,2.262436037692591,41.816428274351765,230.30852673441956,13.086843604161942,15.924101793695623,96.74066176089326,2.4883776063460825,0.12936982402847796,0.2242533790332219,0.36353536018692645,0.02439848810368755,0.019379882685651984,11.04294679182734,1.2266662676261761,2.069671550768169,18.27628779891512,-751.1974990269784,8.969971054125478,21.810514165377526,9.553402054508403,27.318760796702925,534.8022686288936,2.0533944110807045,-0.48839073188058557,0.06879777762249357,9.910316981624431,0.015671860541803556,0.055536810128511895,0.014159827326030916,84.37980109125343,1.0
1419.4227547197574,12.56715284083156,-5324.292703107315,1.2808804862646006,1.9991504071696171,7.17847480810989,8.459003288932621,64.24428046404468,86.77445526045986,117.61318541673985,3.926764800587422,2.1978376467199383,2815.7642275471976,4.544915444378169,32.630061023592845,615.405572123405,4.048926908278816,15.845447184896775,1.3030488369646414,2.725593496980827,0.6882024488650511,3.2011625871740312,0.7095642287166674,2.241073978567548,41.08941349604621,108.68672834693244,9.787235339748959,19.35768394593982,269.7622921155016,2.6854155332578777,0.0758682910570785,0.17148780245353812,0.2696593532064922,0.114921950905752,0.010326828754866896,7.4803792224607255,1.7654584698685374,2.353696804624966,52.51303784514639,-551.3602235912349,6.818493995563202,864.9979672095943,14.381305655153534,16.538204980762462,531.9283726835762,1.7996901577610016,0.4069222509120146,0.0703056851715298,10.745240063228055,0.019129268264159272,0.029632520943215772,0.008018699396165339,84.49693592409085,1.0
936.3704907610606,12.553973828039803,-5446.046393203267,1.2910527169401733,1.9913175691949858,7.252739901072484,8.679586569065767,64.24679547936425,86.27664910954903,118.50962317146922,79.81629415686785,2.929674154283505,2864.8147078433926,4.632537095852183,21.335974198837395,615.1729944902446,3.5817729510272294,15.919201230133083,0.9830781802816742,2.86812787802043,0.627687519731228,3.276955354955435,0.8155108864711244,2.3903428746866626,35.64431356531827,-77.13747746186698,7.63610308825444,20.672071574777213,165.19118226712112,1.802908621475642,0.14298403395787712,0.22273419707972805,0.33036295092389395,0.09365431073782103,0.04065400320455001,5.682537529603118,1.461414390954906,2.8935526339320723,33.343192457062784,-955.4445486777961,5.407958134487766,0.0,12.445454310737821,26.309771217312743,531.7361778844813,2.23827484419177,1.788962340237707,0.08909903997932524,13.34180161131924,0.016719489236335514,0.01380255381832243,0.003551756919498598,89.73954526502195,1.0
165.7774050770515,12.463848343024923,-6190.762461216063,1.202235509330321,1.9610401114127125,6.62584123942824,9.397425265134187,64.228173862877,87.62839467281151,118.6095430826608,67.72203474721277,3.0646716088091797,2838.547631807232,4.718838152419165,37.6494425863133,613.09720519434,3.383292029722668,15.761943512692628,0.9727265731174125,2.8305763451947157,0.6015069434799719,3.3336931438497923,0.8371917617707932,2.4043393466046457,36.91944390040483,-151.0368037881976,8.91901851812797,22.94069335552078,194.33219015275205,2.364646363525978,0.14346467194620308,0.23225122098066756,0.3393839595359949,0.09309650477332414,0.039153374484728824,3.727817589276711,0.9580590834228362,3.1965655445894336,54.87965060232805,-235.0181780729297,6.09369415145058,0.0,8.819121809609483,64.56335748203715,532.1431480122479,2.517455045021002,-1.02958055556074,0.07863844087643936,8.860372148712269,0.032159405619499384,0.034407466804144735,0.0037176640268984625,51.53022194507706,1.0
165.5383277997193,12.510467530305748,-5384.812522331623,1.2802852475445397,1.9979817040967813,7.27640276477761,9.475898725894114,64.22894936773969,87.31511886716466,118.20861254498953,64.8884761694042,3.1226583004306336,2827.965589514125,4.716049265340506,47.908836203604174,604.9271197673628,3.09113083130752,15.801328792909347,0.8892158431157414,2.830356392759241,0.6048634391315393,3.4216623484712585,0.8431873931345046,2.3984553639749127,37.0365795375822,80.76783431254054,12.19983306752916,25.2115278512901,157.55582156407274,2.1512618460606454,0.14455914795160932,0.22967431000375263,0.3739441906978075,0.09863560354532695,0.03842637105984545,6.217300393464682,1.239169368698201,3.4976744908389916,57.73793866426444,-990.3352981992139,8.33543108621432,0.0,11.424750527250785,32.81434398983586,531.7600767488415,2.3911657180586516,0.7309105363659244,0.0907608172763177,10.625404441077192,0.015898228276120873,0.04204616722002807,0.0032036458469289946,23.878268467477113,1.0
211.20771241680652,12.523243314799156,-6844.591121826863,0.9678925264402138,1.8857283244204737,4.9992046160385755,8.885974301142932,64.11027341153543,87.61291554584791,119.1472165081752,39.208527793901666,4.287441178884406,2869.369628046815,4.701228526917599,25.54243256920917,609.7384484600179,2.965810374340108,15.812113297681895,0.9348056216249835,2.815886702318106,0.5537916869910349,3.380199681523973,0.833426718241907,2.399821132976819,36.957500122878116,150.56949764840076,10.57786645260563,18.44680773814985,103.00199191168922,1.8036149972778994,0.15067726084461433,0.22222723921505874,0.2606030531191199,0.08716950516869662,0.034925633036492015,5.418125724590113,1.0428185350102754,2.3919999705393202,31.96623379501442,-273.63530653597957,7.243497364365798,880.092557766967,9.078699760586925,75.04034174275627,534.6600402874132,1.8328975543722543,-0.2174493013316603,0.05618569673169743,9.957748872467382,0.0112,0.01241888294698241,0.008193973380766984,197.24968893334938,1.0
1363.3820294932643,12.548067645507455,-5391.390433640156,1.271558372901865,1.9871743314329546,7.270020169952538,9.149146863458459,64.07049898786518,86.66284327744762,118.95251192177574,80.9864908749221,2.7824511373699603,2866.9773806414496,4.570693964073062,25.205087804696298,621.5729501898173,3.559753435677645,15.924828792559566,1.1037337287636033,2.734935266426962,0.5808941638371926,3.108340540179299,0.8071893152212475,2.2277173707042524,37.50095077727408,70.35111155562747,11.988294174600892,20.042172273341965,256.2468312266475,2.484507647864231,0.13083807796922192,0.21367879281461238,0.28855488626300396,0.051548662865909194,0.0222339290378254,11.26620183220864,1.29247521858766,2.607652924993528,56.499608531751285,-372.41557290605385,8.377027066915959,0.0,10.881822679808236,53.1145049211525,531.6072999016482,1.6298936885047222,-0.7683445138987207,0.08044785049522987,14.929432939960689,0.011856173456062132,0.0182,0.0025,42.5048,1.0
1129.1298158940901,12.542993779973498,-5452.52558795528,1.3292687412996769,1.9821042085761704,7.224842979286477,8.884474032948653,63.83922323613416,86.78281242456289,118.43943214448004,80.47265085877494,2.836574114271743,2851.287018410591,4.544195060339393,26.177238697132275,615.6806018257748,3.530091521093052,15.809085950827896,1.2000698902054605,2.7736160838576045,0.5710923410397923,3.0360201145033257,0.7953433196572622,2.2620934124950147,42.33725839809846,69.79371184635397,9.035027076820166,21.10484824749444,205.26877924265702,2.42503704174868,0.12900767832284793,0.16631371654637364,0.36449651863573823,0.08816471839901185,0.01484350920529549,7.4483860284842995,1.5611827827267242,2.6189643354304173,43.60565173845634,-350.5726410791646,6.153547829673096,365.94475361507614,9.389675688332247,42.02763096644661,531.5425296803556,2.0564599605413822,-0.4830285495496951,0.1119848251572813,15.781601887529435,0.01655393006291252,0.020494333127484644,0.002651005725166278,41.41325930204423,1.0
1358.2028754408052,12.444898682003151,-5295.575978304474,1.3303818690365232,1.9654572683312352,7.183115674814549,9.523340216436381,64.23893067102267,86.68884081505415,120.2896349067896,80.81209065481738,2.4961783139515283,2824.359424911839,4.540852216442381,28.625507547772674,621.8771470646974,3.988563100239267,15.82470646974181,1.230401518227945,2.6736962854565602,0.6543276758583092,3.118069089011345,0.7373287538891711,2.2699829073324937,34.187793265754834,-66.80717533264911,13.8426757285892,20.851806052525454,90.46027198952068,1.8997829052569741,0.1377653953731107,0.2257372803554785,0.33573202875440805,0.09985159743828728,0.013596505555101567,7.09856132165901,1.1429987018705965,2.6001180912285853,30.351211985627366,-158.88607041957468,9.78250965149638,0.0,10.208104293812642,10.510117864384604,530.2986924308033,1.990495067834699,0.6521414447020494,0.09044572683312352,13.869912839627515,0.0146013378642946,0.003410303489924986,0.004137899359571821,15.535915719969395,1.0
319.77577609240643,12.485067466471314,-5083.148438241512,1.2964536565629605,1.9556599923410596,7.161909409678546,9.156025638148186,63.872202541270916,86.99883707994469,118.91666544301178,60.48910959781078,3.059662323824028,2866.8467228877576,4.6301909045045955,20.174430969605588,626.5423281061613,3.9994378301876927,15.704392487575044,1.2307971750151188,2.7223886930678645,0.6631813529690695,3.217024185612891,0.7947842545433554,2.3393726638972576,37.209591459777776,17.23111919603119,9.2436791901513,17.515994465747255,100.35159046860939,2.088049903846788,0.1319874703007829,0.2314592525869747,0.32160057874975256,0.0834549559194467,0.02979700268895829,3.835493648570855,0.8957174051164977,2.1982746916860005,26.344976551642457,741.7484298751244,6.30432111337827,636.8443376769213,7.402684220577871,52.38334199632007,533.8465079658017,2.3272551743658325,0.7223630949115045,0.07597400154844633,10.941898086097794,0.015445044080553296,0.009471402835473796,0.004360371791777539,143.4127179202934,1.0
258.484619728997,12.470459541251204,-6359.546166515422,0.9884339669584603,1.8991381083911574,5.234927305327156,8.876271589815634,64.18657694247888,86.902471682481,117.96903939679729,26.096593009519317,4.318092847762577,2899.1113589195947,4.748320257681226,21.106363987959256,619.4671099866206,3.83094293946869,15.844017910750576,1.0149954193660098,2.770730275008022,0.6438024635849512,3.4385064248957153,0.7032683833991792,2.324662058022822,37.1412644563583,130.01114356856442,7.936709499304769,21.63746998928017,126.73775322162564,1.4685528298602202,0.12393995607987066,0.17865612894205585,0.3340776716024252,0.07565691125227288,0.022585897854163296,4.823962229372243,1.0892297328603822,2.8016610424040045,36.97955288044007,-314.96623328789036,5.240461624030358,0.0,8.002497560267273,30.67158090228119,534.41049032071,2.1767830345466326,1.1359766522586443,0.046787409287929856,6.23430697033365,0.01319384446461041,0.0199,0.004415836607238356,63.47998770387224,1.0
249.90644562245458,12.577295235576685,-5197.71645287862,1.2779721845752796,2.002249586156854,7.33066804614382,8.587940331566319,64.06890052514464,86.94506719263097,118.22912254922433,77.21366690853885,3.956150742211358,2833.209430458417,4.603280210549656,34.15016528880091,608.7410505442264,2.9679242414959752,15.833360922876398,1.0037408567109543,2.7393468780359913,0.5052532461787769,3.3142806631326365,0.8008011044013915,2.3690488593177808,37.07311380502438,-138.50506260224128,13.356491126653308,18.926527111953195,76.61380085850071,2.0306698490987216,0.12739676427549454,0.2102360922876398,0.28952896902021785,0.09454958615685403,0.02720521700629485,4.528684925778864,1.1856531195050017,2.706355281572686,16.07570744674556,982.0596038711902,9.01681150889193,0.0,8.600471265891766,18.084193795458,535.7952243288116,2.1207275928217406,-0.3444143112050595,0.07918866328045608,11.489196605620661,0.009936092287639794,0.017702232170332597,0.009845447725394339,160.1210643662822,1.0
1307.5267244104862,12.506456829443334,-5391.962996748151,1.3454179079745463,2.0152329832238407,7.371779945902756,8.831357377340442,64.06040306005396,86.63818922045844,118.13672772927323,80.85922338925387,3.4705746942603644,2833.27912290298,4.517384513250818,26.33291272879784,617.151018514488,4.28631613481067,16.008300595671074,1.504164372838542,2.8130561883065193,0.7133063054332069,3.178714022612591,0.7429020551912163,2.2194682955874523,43.37526554525953,143.83844072062956,5.6449520301501215,19.0845,198.6794,3.5752,0.13061699404328925,0.2215123800753753,0.29665491064933885,0.1057155322149227,0.014898583637373859,9.634541724885871,1.2481590676516243,2.4605,58.5031,-385.8401928306039,3.7536322488473206,213.39807594419528,8.063499166613214,47.65643333890238,530.5786387338353,2.0291386020544926,0.9432522168629554,0.09853809962312347,14.335268300203902,0.011535678397759357,0.024215532214922703,0.005148058473134662,73.7539290687657,1.0
1448.7767963662866,12.53870799312207,-5381.443606791109,1.3147352148805422,1.967693159554428,7.281960023748173,8.800150565416,64.01328726678959,86.60000262852807,118.0995990736022,79.68208876392413,3.0385221377736538,2839.508779496043,4.584467413647533,27.385804693591616,618.6153076111242,3.4242029505800637,15.930637724667752,1.1427437787393515,2.7513160618575587,0.5542559731374431,3.115926963555336,0.8169182484696905,2.229767833718981,36.437381558299116,80.7937485216572,11.044389748021647,19.606814209623526,83.46728307180209,1.9491041475070987,0.11588553273488308,0.23079764087808102,0.3317352580079891,0.08772472261273712,0.023480405061072986,11.043213266968813,1.32679117737651,2.4053552192494414,19.338615724138066,106.37479004459587,7.677978112595731,159.07183105453754,11.531242119174967,60.23582993207696,532.0149706112277,1.5768419914772611,0.6107422478128128,0.06866113329722454,14.504313704420275,0.016537800281170724,0.024256608846124746,0.005244177527848248,66.06820967177899,1.0
1259.7240575521214,12.567923654898705,-5499.104046484405,1.279967110127314,1.9926339800781119,7.29646790835648,8.817002823240786,64.16236684405092,86.75278317123244,116.88467540096137,78.55660199218882,3.0311431632523496,2831.923096846055,4.634059017158502,29.034654484526165,620.5349667452731,2.8883632296586432,15.714986696180574,0.856582672057207,2.890851256221161,0.48657871388892016,3.2643366220197936,0.8418912712789235,2.2880854175983765,37.16600594086864,101.74305937733583,6.659893569444601,21.620688662160042,165.03762564668833,2.8005306529952243,0.12870662600984048,0.2517944641955855,0.330206359933452,0.1116997339236115,0.030495476701395532,7.477541877592483,1.0572296781338206,2.808590595471449,44.054159912837925,961.3008512698322,4.478138802430645,318.91750582556494,9.312625583388506,38.841094618666375,534.0628964374074,1.7642156254741712,0.6213559411623268,0.12857738350697764,33.62416618651172,0.021636082789347814,0.026151197343748243,0.0055917775318285404,80.97236116762157,1.0
173.92176117593536,12.502691738612937,-5386.985554226718,1.2760447045697285,1.9741703637402344,7.065706239122129,9.078523255187445,64.02361910825472,88.1484365035543,119.44825130420307,17.679138727193983,5.234258918694672,2876.8459658822767,4.5195940285390686,19.992848058071687,632.4134813414748,3.1812147727554985,15.773644318266495,0.9391201764156571,2.874661306438546,0.5781350794672694,3.407810965509697,0.8698888180305283,2.418350431677618,36.23957935608517,-4.90998160853716,14.386282375821333,18.534809446088786,101.11210701670892,1.5744822254661583,0.14191146586985717,0.22871622721966295,0.29171589211785354,0.07855748295355756,0.03988022154165522,3.548374867364293,0.8551720113560155,2.6813228409909455,22.86026712238842,676.2485127104607,9.774961515446732,921.8094768670107,8.474439168129594,49.09965477118488,535.8688342973079,2.2526587838134504,-1.1537207904658942,0.10445417606791628,15.664285880443698,0.019984159083570405,0.009030176167270794,0.007942079541785203,252.0629777221995,1.0
356.81023523896124,12.46051662476411,-5101.832162476804,1.2758344179697196,1.9553725040440932,7.162025247708085,9.190685593825716,63.83385413386283,86.4204453036517,118.5228349063102,76.62705520374077,2.3040988002064586,2821.121727554594,4.680031548598061,22.96270915306097,605.303585723221,4.285073362093078,15.91513089781623,1.4122998079006548,2.612595473846362,0.7038613962659604,3.1743363406572205,0.7143079869911395,2.2924091554326376,37.056166895712465,-33.92421031666526,6.003415172538806,17.800736635543117,55.15123804760733,2.4954055024957906,0.13112211209209446,0.22692827985990435,0.33367788790790553,0.09812342848475539,0.02305994675113367,3.5242247138641827,1.1201101310971704,2.195985282755583,16.415508285265137,587.6644356156195,4.142630319146525,0.0,9.291092940459494,10.454096627120052,511.64171649257975,2.049503564640483,1.5220061838556913,0.07443953558920033,12.857645292210803,0.015452226004325756,0.008461647681294782,0.004866883593943941,153.47174959517324,1.0
1169.1806728795286,12.495648694560545,-5409.045639169091,1.2868207753326737,1.9832096311716316,7.182738713066209,8.70350690859413,64.0840615281868,86.80514922731099,118.30970496002008,81.00346863637034,3.115316339482196,2826.6468372003724,4.529891154735707,22.14313902504837,624.183873826286,3.078135342716626,15.746509286800869,1.1594844140365388,2.888681776720968,0.5290779972234119,3.300152032521526,0.8309207429440695,2.3861589232598326,39.36213225265474,177.43552016305213,4.424208341579406,20.172116822682362,254.6405222926642,2.004390151383125,0.14243201070758688,0.2408401936670162,0.34508426399740066,0.05983021812462155,0.031770632559925564,5.370822815120589,1.3946572985718295,2.612499973563337,50.03539875211567,1348.4309415584344,2.979037182220975,383.3733286904991,11.628347094374456,35.531952222289505,529.9564681571874,1.9951777764551242,-0.18765415110207795,0.08806672945989455,15.89512253220399,0.011478029612016128,0.02687802961201613,0.003143531627996278,39.31830606649042,1.0
104.53632652833384,12.474569680114385,-5484.02147128858,1.2987541490273757,1.997815434266783,7.301487341246383,9.93811739157874,64.32995220504552,87.18360403038746,118.11590273187377,69.83649966814313,3.985636127135111,2883.2299003312987,4.6861278993799464,42.112330893090096,598.1380041423623,3.2526134978622485,15.767694542005232,0.97491307451927,2.6483067489311245,0.5418840493586746,3.137846302800349,0.7704461091598953,2.3486145306113335,38.30088630091997,86.84801491670979,20.233096535379257,14.963257727726655,98.44589905563575,2.2069710887783893,0.11631617655518779,0.1962374560976456,0.3471407479853541,0.07769231514001744,0.01672273184585861,6.763263136329255,0.9983869900275478,2.185017560523108,23.714304434078976,-430.4769571936241,13.382593283342285,141.45623498272138,8.291035703792131,30.21702016961422,527.571486164249,2.318217503553616,0.9233253209693031,0.17879896725091496,24.475521403022874,0.01180768485998256,0.008230965353792589,0.00563073943993024,235.59554006746313,1.0
320.9739438028409,12.519541639265256,-4900.739352332432,1.0062150477620977,1.7526952632863284,5.190432708920454,8.798782502457055,64.2062673635246,87.35870272718019,119.07593289750294,76.97391793543682,3.396456544439409,2853.675092334273,4.55874119200873,22.925259255299128,619.4534182284406,4.555703961407603,15.873628231699547,1.2650542473765454,3.3623352085841134,0.7378231762989818,3.14791298757842,0.7033705621096682,2.3013224578848797,39.95999033021363,187.26190531044017,6.505397621896819,20.32822102417756,94.6908268440381,1.6648977465781796,0.13296490361371135,0.2334718158297693,0.2775469860834761,0.08651858841502273,0.010619405008638637,11.840634487049128,0.7852976382686262,2.8096112593325593,19.84203545559334,-655.1821044195901,4.580925972035957,0.0,6.026080015276932,45.19077416968193,536.7281973109865,2.260939402982631,0.9265596438559421,0.06349457526234546,8.851110448213324,0.014905055400563635,0.011408253985632954,0.008606542878967045,337.57408180532184,1.0
38.91386853553438,12.528627831743394,-5440.300110168283,1.3134215134679033,2.0267213924411434,7.559027589689876,8.653912597754557,64.09437935079889,85.03100432744188,118.58565823920769,22.90045943793894,5.042041832277235,2932.3757292710566,4.591622278424888,26.114472194158765,626.6079147962566,3.1068390174437095,15.941946065046793,0.9317747268980324,3.0184272436890693,0.5126003847972325,3.2524020916138614,0.8002047883615221,2.2653746834641257,41.597147804551916,224.29678082049762,12.893276284863022,16.062588669859387,96.15390363736299,2.4529413713575967,0.129887281218683,0.2219407925782315,0.3597534508461686,0.024487925148908175,0.019724854145788676,10.639611271323819,1.2692255244304473,2.0760024158977144,18.506026014645414,-762.1474927743943,8.83182276106148,41.61664169406177,9.779339195816817,29.649272990899693,534.6004603247136,2.075274545357893,-0.4891480188747075,0.07315463939681252,10.489881811374818,0.015646307100311948,0.052936747456740915,0.013578486532096864,85.75975081540392,1.0
887.718942508587,12.5376,-5323.874919251819,1.2738469694821664,1.9970569315120872,7.205792799861955,8.875776121381108,63.9980275180757,86.67259349152172,118.16890464936209,78.65715539378469,2.8206977359722605,2849.9181831070014,4.635243068487913,12.899635770520865,628.5302388225626,3.6691496273877156,15.843060610356671,0.9783519308032363,2.8653594712542936,0.6415860582002638,3.2566189283315703,0.8188153424395643,2.3581592349276077,38.940394235206966,62.24269896908922,8.403950780667111,21.27229322196458,111.24428528089693,2.236447793482297,0.1329985993601719,0.20272246380204784,0.3693970805570008,0.09056655322899607,0.040215603977014194,5.962719564822605,1.0321515794564773,2.9412444249927523,24.249718699895364,1462.2912446774942,5.609256107511957,953.5248823734568,7.078251024819667,25.589541595165244,533.8545351893277,2.104293534052776,-0.3249256854079,0.06880003938778095,10.476457484480353,0.012811742370541604,0.01273772746605023,0.006824545067899541,167.73206385158733,1.0
460.1358743141557,12.518433368520391,-5655.451791151311,1.2752578777550458,2.0038637758950983,7.244986129126734,8.816201172979676,64.12364457376549,86.95961459759138,118.48764508637595,77.8276582335164,2.6881090674227783,2825.958658746396,4.535570280131127,28.79770006390136,612.3976966737338,4.14787974551284,15.810826825072084,1.1641830051613353,2.4926909507579293,0.6470418930763426,2.9669132768529467,0.6853029762066454,2.2973244006881783,41.4399656723387,212.3547481800482,11.549092362131013,17.932263206026096,125.00335406558402,2.3483678105643357,0.14073879624756264,0.22194371136427285,0.2815596417697378,0.09339586587463958,0.014339954166277704,9.844518996708995,1.591738539942332,2.3880241715195667,30.53528576169305,840.7103621048188,7.867399571919142,96.74638185122075,11.05867210750941,16.162685797516698,535.7335896452149,2.3225532460801857,-0.07556916419070664,0.10144154328559651,14.817130111722758,0.013473027169161107,0.017900404063984507,0.0061206706268021275,153.51296679058666,1.0
68.0591428396957,12.46518356776512,-1720.5158126318593,0.2856148636411096,0.5701054943041811,0.9501789249428266,8.751564034427716,64.31467161327915,88.27434466002302,118.747774681367,14.333436703417492,5.131657289395184,2844.1934139001773,4.623257448327894,44.28326122583469,605.5732851310798,3.486743604312395,15.822835677651204,0.9933,2.6876074137780472,0.5801034519826208,3.108099421087502,0.7362131391849683,2.332065249071052,44.72107873913612,72.66237650131042,10.415188492401988,21.435968697224293,237.977267787406,3.475773469793999,0.122440761186611,0.22130367694468456,0.24308919412801006,0.06481278830487218,0.008873049814210375,7.696303482686001,1.2795270162151438,2.7214439191074757,63.03616892680895,-453.8422624906057,6.865918613549037,0.0,8.080945319557522,29.977224183818457,534.8716848277045,2.333557319339523,1.433736137775427,0.11576544101843847,15.125659615808445,0.019131073984263565,0.017094181689723733,0.006414929670463879,132.9269009768459,1.0
159.69833819139316,12.50934528364553,-6347.4478413520665,0.9878812914339077,1.882961444182501,5.11015127893055,8.63057402863746,64.21257474298677,86.79692556638138,117.50624178064741,77.72279500490058,2.433593773927285,2889.182617009827,4.744646773582941,42.15765172866082,624.1736867410665,3.9173209547367653,15.769634765980346,1.0972100095613013,2.685447411674077,0.6734207334719211,3.161876561647171,0.7601040573213623,2.338181669550539,40.06342615740114,154.62834631370103,7.187348615933586,21.291276656099047,116.1215669293505,2.080076404795384,0.12936486341272785,0.21392103533036932,0.3104886723724838,0.07544163130533367,0.0326671289382311,3.262491396608222,1.1187614979115705,2.776051915860548,32.061355723891396,974.8754409278176,5.1049843175280945,459.9866272783077,8.695193877050002,57.11967661383059,535.966524066612,2.206425730742867,-1.7169622979185988,0.08416523401965444,14.080053847475641,0.015470781278427645,0.014199052540711672,0.005404565425245681,127.52382300806039,1.0
103.96887578691775,12.481910158801295,-5301.852162474816,1.2927027754973532,2.0023823767942637,7.2777526273105,21.245171186566512,73.22698980105866,86.90659355988417,125.50512695690074,67.84516435721345,4.906251551939237,2903.0154945227937,4.629952950717706,21.051996273356266,618.5286078563902,3.202442737849411,15.927244678292645,1.4058540966570654,3.0945945841727887,0.5443733764542941,3.3049505526945557,0.8173188762843092,2.3378550929173976,42.73410288960005,124.47704143470752,18.428331998238097,20.985580704696456,107.00846623001146,2.2409317294824618,0.0884606439121043,0.2174498247796478,0.325925424534131,0.07708513877486767,0.01945231742004428,5.688254312925058,0.9126614248992273,2.783345244006557,28.523848224419083,-922.177983221588,12.396338474925038,45.82841208553327,5.974502122714246,9.482562131923697,531.1665025987849,2.197504621323339,0.5090212425219047,0.11484613312767636,16.610928662585316,0.009768108316544231,0.02578203987030895,0.0034863783366911537,50.42938458523419,1.0
565.1438211791913,12.560745260980188,-5562.203492561558,1.2725189728700552,2.0059019029438576,7.354369942681815,8.678438177311541,63.864203749319195,86.80220062665232,118.47186778298033,78.23557638510664,2.7632050591923445,2836.3859228128363,4.559046379059624,34.88376064794525,617.3494966378632,3.2537119908449945,15.806300573181849,1.1375885823368541,2.741282560179124,0.5560426381358315,3.218439312181782,0.8145187695828848,2.3580603546032024,39.346377381653625,142.53655722334952,15.567674130856432,20.10362800765568,144.9962571558807,2.7031053809139025,0.1569158784874361,0.22002182728584163,0.25826718990961384,0.0878959541454521,0.02207154069491725,5.689338314334263,1.3762644937059338,2.439508128388758,41.8404812989761,186.0589777032941,10.639517587438291,0.0,12.70903620720447,40.1379402159776,532.3771185874851,2.1482629407678955,-0.478730321094902,0.0872687512430537,13.064983233704034,0.014753519296790904,0.02017868093208423,0.01016929614064182,180.56676114505072,1.0
277.24029595147044,12.439596932905964,-5182.640387612765,1.2881901005532845,2.0002309201282107,7.2986633946604735,8.741010721656972,64.21844427746534,87.01355997848414,118.10684169228068,59.15875493978254,4.178517245544857,2847.5164990778594,4.633914595591503,22.494259589889854,616.2469172861535,4.434228659874672,15.859310946693627,1.1328610257310456,2.7429027509443635,0.7291394814260945,3.245314437516667,0.6943760867656209,2.3059143046895834,39.90829481097127,-278.5148849255613,9.71416922806863,19.256100805743937,97.58940850527472,2.255575281021682,0.1596968165451961,0.20587892113812087,0.30358598621233657,0.09665877316238564,0.02241048125055557,5.007873791386335,1.7515677911219045,2.6345741163174443,24.40159708218141,796.4163167227991,6.484155297709104,0.0,14.993091469441632,26.249339941359455,535.8587708252833,1.7621077797051394,-0.6465912204124793,0.05652721304995094,8.69941361640297,0.01156896351102124,0.024848001009910102,0.008124204136299027,110.7332134287839,1.0
